,self_employed,company_size,tech_or_not,tech_it,employer_provide_coverage,mh_care_options_coverage,wellness_program_discuss,resources_mh_help,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,leave,talk_ph_mh_coworkers,talk_mh_supervisors,talk_mh_employer,talk_mh_coworkers,coworker_discuss_mh,importance_ph_employer,importance_mh_employer,previous_employer,prev_tech_or_not,prev_mh_coverage,Were you aware of the options for mental health care provided by your previous employers?,prev_wellness_program_discuss,prev_resources_mh_help,prev_anonymity_mh_treatment,prev_discuss_ph_mh,prev_discuss_mh_supervisors,prev_discuss_employer,prev_discuss_coworkers,prev_coworkers_discuss_mh,describe_conversation,prev_employer_importance_ph,prev_emploey_importance_mh,currently_dx_mh,past_mh_disorder,treatment_for_mh_by_mh_professional,mh_family_history,if_mh_treated_effectively_interfere_work,if_mh_not_treated_effectively_interfere_work,not_reveal_mh_because_observations,share_mh_family_friends,interview_ph,why_why_not_ph,interview_mh,why_why_not_mh,identified_work_mh_individual,reaction_towards_mh,employer_unsuportive_response_mh,unsuportive_desciption,employer_suportive_response_mh,tech_industry_support_mh_issues,age,gender,country_live,state_live,ethnicity,country_work,state_work,key
222,True,,,,,,,,,,,,,,,,,True,True,"Yes, they all did",N/A (was not aware),None did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,False,False,False,,5.0,3.0,Yes,Don't Know,True,Yes,Rarely,Sometimes,Yes,7,No,fear of being discriminated against,No,same - do not want to be discriminated against,True,8,No,,"Yes, I experienced",3,39,male,United States of America,Maine,White,United States of America,Maine,45
223,False,More than 1000,False,False,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,False,Maybe,False,6.0,6.0,False,,,,,,,,,,,,,,,No,No,False,No,Not applicable to me,Not applicable to me,No,6,Maybe,,Maybe,,False,8,No,,No,4,33,Male,United States of America,Tennessee,White,United States of America,Tennessee,45
224,False,500-1000,True,True,I don't know,No,No,No,Yes,Somewhat easy,Physical health,Yes,True,Maybe,True,5.0,4.0,True,True,Some did,I was aware of some,None did,Some did,Sometimes,Physical health,Some of my previous supervisors,True,True,True,"Depression, how they were coping",2.0,2.0,Yes,Possibly,True,No,Often,Often,Maybe,4,No,Because I am able bodied and do not think any issues would need to be brought up that would hinder my ability to do a job ,No,"Because I am being treated, have had a years worth of business development coaching, and don’t see why it would be required to be brought attention to ",False,7,"Yes, I observed",Just untrustworthyness,Maybe/Not sure,4,38,Female,New Zealand,,,New Zealand,,45
225,False,26-100,True,True,Yes,No,No,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,False,Maybe,False,6.0,6.0,True,True,Some did,"No, I only became aware later",None did,None did,I don't know,Same level of comfort for each,I don't know,False,True,False,,4.0,4.0,Possibly,Yes,True,No,Sometimes,Often,No,5,Yes,"If it affects the work, the employer should know.",Maybe,"If the issue is related to work, the problem will hopefully not exist at a new workplace",False,9,No,,"Yes, I experienced",3,42,Male,United States of America,Arizona,White,United States of America,Arizona,45
226,False,500-1000,True,False,I don't know,Yes,No,No,I don't know,Difficult,Physical health,No,False,Maybe,False,5.0,0.0,True,False,Some did,"No, I only became aware later",None did,None did,I don't know,Physical health,Some of my previous supervisors,False,True,False,,3.0,0.0,Possibly,No,False,No,Not applicable to me,Often,No,7,Yes,There would be less stigma discussing a physical health issue.,No,No way. ,False,3,Maybe/Not sure,,No,1,39,female,United States of America,Oregon,White,United States of America,Oregon,45
227,False,More than 1000,True,True,Not eligible for coverage / NA,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,True,8.0,5.0,True,True,"No, none did",N/A (was not aware),None did,None did,No,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,1.0,1.0,Don't Know,No,False,No,Not applicable to me,Not applicable to me,Yes,9,No,"
",No,"Private, I choose with who I share that info",False,8,No,,No,3,30,Male,Spain,,,Spain,,45
228,False,100-500,True,True,No,No,I don't know,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,True,Maybe,False,8.0,6.0,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,8.0,5.0,Possibly,Yes,False,I don't know,Not applicable to me,Often,Maybe,7,No,I would have the fear to not get the job,No,Same reason as for the physical issue,True,5,Maybe/Not sure,,Maybe/Not sure,2,39,male,Germany,,,Germany,,45
229,False,500-1000,True,True,I don't know,No,No,No,I don't know,Very easy,Physical health,Maybe,False,Maybe,False,10.0,6.0,False,,,,,,,,,,,,,,,No,Don't Know,True,Yes,Often,Often,,4,Maybe,,Maybe,,False,4,Maybe/Not sure,,No,2,50,male,Italy,,,Italy,,45
230,False,100-500,False,False,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,True,5.0,5.0,True,True,"No, none did",N/A (was not aware),None did,None did,I don't know,Same level of comfort for each,I don't know,False,False,False,,5.0,5.0,No,No,False,No,Not applicable to me,Not applicable to me,,9,Maybe,,Maybe,,False,6,Maybe/Not sure,,Maybe/Not sure,3,43,43,Portugal,,,Portugal,,45
231,True,,,,,,,,,,,,,,,,,True,True,Some did,"Yes, I was aware of all of them",None did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,False,True,True,"I have a co-worker who was in an abusive relationship. He was (and is) very open about the experience, his therapy, his personal growth, and helping friends and co-workers to understand their own situations.",7.0,4.0,Possibly,Possibly,True,No,Rarely,Sometimes,No,7,No,I have learned that it's best not to bring up ANY issues in an interview. ,No,I have learned that it's best not to bring up ANY issues in an interview. ,False,6,No,,"Yes, I experienced",3,59,Female,United States of America,California,White,United States of America,California,45
232,False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,False,No,False,10.0,8.0,True,False,Some did,I was aware of some,None did,Some did,Sometimes,Physical health,Some of my previous supervisors,False,False,False,,3.0,1.0,Yes,Yes,True,Yes,Sometimes,Often,No,6,Yes,Most physical issues are clearly visible and have ways to fix. Splint for a broken leg. Larger fonts for eyes. Mental is just too unspecific.,No,Too easy to be disqualified as a candidate for unspecified and unproveable reasons.,False,7,"Yes, I experienced",Lead said why would I need/want to have training. Isn't it obvious,No,3,53,male,United States of America,New Jersey,White,United States of America,New Jersey,45
233,False,6-25,True,True,Yes,No,Yes,I don't know,I don't know,Very easy,Physical health,Yes,False,Maybe,True,6.0,7.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,6.0,5.0,No,Possibly,False,I don't know,Not applicable to me,Not applicable to me,No,6,Maybe,Depends on if it affects my ability to work.,Maybe,Depends on if it affects my ability to work.,False,8,No,,Maybe/Not sure,3,35,Male,United States of America,New York,White,United States of America,New York,45
234,False,6-25,True,False,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,False,Yes,False,5.0,10.0,True,False,Some did,"No, I only became aware later",None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,7.0,3.0,No,No,True,Yes,Not applicable to me,Not applicable to me,,10,Maybe,I want to believe I would have no problem bringing something up but depending on the person I still might not ,Maybe,"I would be more prone to explain a physical injury. Even though I work for a mental health company, I would still be hesitant as interviewers I believe would easily judge. I would wait till interview 3 if I knew I would need accommodation for my illness",False,10,"Yes, I experienced","not handling it was the worst part. That the employee reached out that they were struggling, some conversations were had but no additional support was given or accommodations were made. They were frozen by not knowing and just let is fizzle ","Yes, I observed",3,27,Female,Canada,,,Canada,,45
235,False,6-25,True,True,Yes,No,No,No,No,Somewhat easy,Physical health,No,False,No,False,5.0,5.0,True,True,"Yes, they all did",I was aware of some,Some did,None did,No,Same level of comfort for each,Some of my previous supervisors,True,True,True,,7.0,8.0,Possibly,No,False,Yes,Sometimes,Sometimes,No,6,Maybe,,No,,False,5,Maybe/Not sure,,"Yes, I observed",2,24,female,Canada,,,Canada,,45
236,False,6-25,True,True,Yes,Yes,I don't know,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,False,Maybe,True,10.0,10.0,True,False,Some did,I was aware of some,Some did,Some did,I don't know,Same level of comfort for each,Some of my previous supervisors,True,True,True,,10.0,5.0,Yes,Yes,True,Yes,Sometimes,Often,,3,Maybe,,Maybe,,False,5,"Yes, I observed",,"Yes, I experienced",3,29,Trans man,United States of America,Ohio,White,United States of America,Ohio,45
237,False,More than 1000,True,True,Yes,Yes,No,No,I don't know,I don't know,Physical health,Yes,False,No,False,10.0,2.0,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,2.0,2.0,Yes,Possibly,True,Yes,Sometimes,Often,,7,Yes,,No,Because in my experience there is no real awareness so mental healt  is seing as being weird,False,4,"Yes, I observed",Lack of awareness means that work place is not predisposed to host a person with mental illness and you have to explaing 200 times same things that are not understood and this makes you feel bad,Maybe/Not sure,1,40,female,Ireland,,,Ireland,,45
238,False,100-500,True,True,Not eligible for coverage / NA,,No,No,I don't know,I don't know,Physical health,Maybe,False,Maybe,False,9.0,2.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,I don't know,False,False,False,,7.0,4.0,Don't Know,Don't Know,False,No,Not applicable to me,Not applicable to me,,9,Maybe,"Because I know employers in my area have trouble recruiting, so they are forced to be more open to individuals & life constraints",No,"Even if employers have trouble recruiting, mental issues can be seen as potentially troubling overall organization, while physical issues are seen as ""incapaciting 1 person""; the risk is seen as lower",False,6,"Yes, I observed","A co-worker described as ""kind of weak"" regarding ""where society goes"" (I don't have details on the situation though)","Yes, I observed",2,27,Male,France,,,France,,45
239,True,,,,,,,,,,,,,,,,,True,True,Some did,"Yes, I was aware of all of them",I don't know,Some did,"Yes, always",Physical health,Some of my previous supervisors,False,True,True,"""They'd just say they weren't feeling welll",8.0,6.0,No,Possibly,True,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,It would depend on whether I thought it relevant to my job.,Maybe,I would want to know if it affected my work or not.,False,7,Maybe/Not sure,,"Yes, I observed",3,46,Male,Canada,,,Canada,,45
240,False,100-500,True,True,No,No,No,No,No,Difficult,Physical health,No,False,No,True,10.0,0.0,True,True,"No, none did",N/A (none offered),None did,None did,No,Physical health,"No, none of my previous supervisors",False,False,False,,10.0,0.0,Yes,No,False,No,Sometimes,Sometimes,Yes,0,Yes,"To get accomodation ie larger desks, ergonomic keyboards, closer parking spots if you are mobility impaired",No,this would disqualify you as a candidate immediately. Liability of you going postal is too high. People who have mental disorders/issues come into work and start shooting people.,False,0,"Yes, I observed","When the person confessed he had an issue, he was fired within the day. An email went out to all employees telling us his name and his disorder and that he is not welcome onsite. The guy reacted badly to being fired on the spot publicly. Security was called, tackled him, fought with him in the office, tables/computers were destroyed, they tazered him, it was a mess. ",No,1,39,male,Canada,,,Canada,,45
241,True,,,,,,,,,,,,,,,,,True,True,I don't know,N/A (none offered),None did,None did,No,Mental health,I don't know,True,False,False,,5.0,6.0,Don't Know,Don't Know,False,I don't know,Not applicable to me,Not applicable to me,,5,Maybe,,No,,False,5,No,,No,5,19,man,Algeria,,,Algeria,,45
242,False,500-1000,True,True,No,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,No,False,Maybe,False,1.0,1.0,True,False,I don't know,N/A (was not aware),I don't know,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,1.0,1.0,No,No,False,No,Not applicable to me,Not applicable to me,,3,No,,No,,False,5,Maybe/Not sure,,Maybe/Not sure,3,28,male,Hong Kong,,,Hong Kong,,45
243,False,More than 1000,False,False,I don't know,No,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,False,Maybe,True,10.0,8.0,True,False,Some did,"No, I only became aware later",Some did,Some did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,6.0,7.0,No,No,False,Yes,Not applicable to me,Not applicable to me,,9,No,,No,,False,5,"Yes, I observed",,"Yes, I observed",3,30,Male,United States of America,North Carolina,Asian,United States of America,North Carolina,45
244,False,More than 1000,True,False,Yes,Yes,Yes,Yes,I don't know,I don't know,Same level of comfort for each,Maybe,False,Yes,False,8.0,8.0,True,False,I don't know,N/A (was not aware),None did,None did,I don't know,Same level of comfort for each,Some of my previous supervisors,False,False,False,,5.0,5.0,Yes,Possibly,True,I don't know,Sometimes,Often,,8,No,It's not relevant to whether or not I can do the job.,No,It's not relevant to whether or not I can do the job.,False,3,No,,Maybe/Not sure,3,29,Female,United States of America,California,Black or African American,United States of America,California,45
245,False,More than 1000,False,True,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,False,Yes,False,7.0,3.0,False,,,,,,,,,,,,,,,No,Possibly,False,I don't know,Not applicable to me,Not applicable to me,No,8,Maybe,"If it was relevant because of a gap of employment, but I struggle to see how it would be relevant to an interview otherwise.",Maybe,"Generally an interview is about selling yourself and that may make them receive you negatively. However the optimist in me would hope they would see it as a sign of strength, openness, and healthiness.",False,6,No,,No,2,24,Male,United States of America,Virginia,White,United States of America,Virginia,45
